id,legacy_access_id,shift_date,shift_label,scheduled_start_at,scheduled_end_at,check_in_at,check_out_at,assigned_staff_member_id,replacement_staff_member_id,shift_status,punctuality_status,checkout_status,is_justified,justification_notes,notes
6b5f75d0-f27a-9ee7-d99a-b871f0df41a5,1302,2020-09-02,2,2020-09-02T12:30:00,2020-09-02T16:00:00,2020-09-02T12:30:00,2020-09-02T16:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
5e2723df-e90c-e788-ca76-df94e017698a,1303,2020-09-02,3,2020-09-02T16:00:00,2020-09-02T19:30:00,2020-09-02T16:00:00,2020-09-02T19:30:00,0caa2be7-c1ad-f9b3-a9ee-7409a0b1b287,,completed,Puntual,Puntual,false,,
cb7343d1-1e6b-aa26-0e27-c5db33dbfc56,1304,2020-09-04,1,2020-09-04T09:00:00,2020-09-04T14:30:00,2020-09-04T09:00:00,2020-09-04T14:30:00,b6be7f73-258e-aa7c-349e-244980f88494,145a7cf1-943d-c1fc-c0cb-b55974ad651e,completed,Puntual,Puntual,false,,
0841335b-9334-2a49-7593-d2d47d4c0d29,1305,2020-09-04,2,2020-09-04T14:30:00,2020-09-04T19:30:00,2020-09-04T14:30:00,2020-09-04T19:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
767f219e-cb6d-ac84-b856-3aa2f38a9f86,1306,2020-09-05,1,2020-09-05T09:00:00,2020-09-05T13:30:00,2020-09-05T09:00:00,2020-09-05T13:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
68835b2f-a46f-8992-31e5-7206cf8381d7,1307,2020-09-07,2,2020-09-07T13:30:00,2020-09-07T18:00:00,2020-09-07T13:30:00,2020-09-07T18:00:00,a6d64863-e6fc-f2d2-5937-642761bad169,,completed,Puntual,Puntual,false,,
07f716a2-573c-3704-e5d7-c0046c413490,1308,2020-09-07,1,2020-09-07T09:00:00,2020-09-07T12:30:00,2020-09-07T09:00:00,2020-09-07T12:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
2d9b8fe5-de88-2e3a-8325-f9483c20811a,1309,2020-09-07,2,2020-09-07T12:30:00,2020-09-07T16:00:00,2020-09-07T12:30:00,2020-09-07T16:00:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
e87a29c7-60bd-19b9-6c7d-a54b69277f63,1310,2020-09-07,3,2020-09-07T16:00:00,2020-09-07T19:30:00,2020-09-07T16:00:00,2020-09-07T19:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
9543786e-ebc0-47a5-2c6a-5e889b6e3b6e,1311,2020-09-08,1,2020-09-08T09:00:00,2020-09-08T12:30:00,2020-09-08T08:53:00,2020-09-08T12:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
a15a947a-110c-6e15-cb74-61524fb0c30b,1312,2020-09-08,2,2020-09-08T12:30:00,2020-09-08T16:00:00,2020-09-08T12:40:00,2020-09-08T16:00:00,b6be7f73-258e-aa7c-349e-244980f88494,,completed,Puntual,Puntual,false,,
28660b58-2d5f-d6f2-6461-9d30fe8615dc,1313,2020-09-08,3,2020-09-08T16:00:00,2020-09-08T19:30:00,2020-09-08T16:00:00,2020-09-08T19:30:00,4f9423d8-7874-b05d-b26a-c41151426e81,,completed,Puntual,Puntual,false,,
8c55550d-697d-8b89-530b-40273e7e0f1b,1314,2020-09-09,1,2020-09-09T09:00:00,2020-09-09T12:30:00,2020-09-09T09:10:00,2020-09-09T12:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
f70ee5a1-baca-c311-68ef-4de5f1e23e08,1315,2020-09-09,2,2020-09-09T12:30:00,2020-09-09T16:00:00,2020-09-09T12:30:00,2020-09-09T16:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
01482a68-1832-b8c0-0807-df3a50d813e9,1316,2020-09-09,3,2020-09-09T16:00:00,2020-09-09T19:30:00,2020-09-09T16:00:00,2020-09-09T19:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
678eedb1-d527-b6ec-03c0-1749afcbf761,1317,2020-09-10,1,2020-09-10T09:00:00,2020-09-10T12:30:00,2020-09-10T09:00:00,2020-09-10T12:30:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
69356417-1d8a-0879-0bef-ea6872719881,1318,2020-09-10,2,2020-09-10T12:30:00,2020-09-10T16:00:00,2020-09-10T12:30:00,2020-09-10T16:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
c6df6086-756e-1c72-297d-786005fefcb6,1319,2020-09-10,3,2020-09-10T16:00:00,2020-09-10T19:03:00,2020-09-10T16:00:00,2020-09-10T19:03:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
647c83bc-ddb3-1335-dee4-48015db1490f,1320,2020-09-11,1,2020-09-11T09:00:00,2020-09-11T14:30:00,2020-09-11T09:00:00,2020-09-11T14:30:00,b6be7f73-258e-aa7c-349e-244980f88494,4450d8d2-22cb-a3bb-8bf1-350800dedb16,completed,Puntual,Puntual,false,,
51f1264c-3ec9-48b6-15d0-4fb2eb1a1c72,1321,2020-09-11,2,2020-09-11T14:30:00,2020-09-11T19:30:00,2020-09-11T14:30:00,2020-09-11T19:30:00,dee9e329-c74b-67ee-6ae0-ed82176b81e7,,completed,Puntual,Puntual,false,,
4f95317c-f97e-d435-7050-f68ff0ca6fa6,1322,2020-09-12,1,2020-09-12T09:00:00,2020-09-12T14:30:00,2020-09-12T09:00:00,2020-09-12T14:30:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
6a3dd402-2f3e-fc5f-61fd-3216abb88f40,1323,2020-09-12,2,2020-09-12T13:30:00,2020-09-12T18:00:00,2020-09-12T13:30:00,2020-09-12T18:00:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
6bbed22d-cb95-8549-f42c-ae5161801063,1324,2020-09-14,1,2020-09-14T09:00:00,2020-09-14T12:30:00,2020-09-14T10:00:00,2020-09-14T12:30:00,b6be7f73-258e-aa7c-349e-244980f88494,4450d8d2-22cb-a3bb-8bf1-350800dedb16,completed,Retardo,Puntual,false,,
48ea3493-a40f-3e70-821e-2e53f0ef6815,1325,2020-09-14,2,2020-09-14T12:30:00,2020-09-14T16:00:00,2020-09-14T12:30:00,2020-09-14T16:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
e3ad5811-7e58-a418-fb1f-cee161c39b67,1326,2020-09-14,3,2020-09-14T16:00:00,2020-09-14T19:30:00,2020-09-14T16:00:00,2020-09-14T19:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
8552b083-0dc6-600d-807c-e9bb32e1302d,1327,2020-09-15,1,2020-09-15T09:00:00,2020-09-15T12:30:00,2020-09-15T09:00:00,2020-09-15T12:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
4ac28b07-b4cd-0e84-4ae3-f6b42e4f72dc,1328,2020-09-15,2,2020-09-15T12:30:00,2020-09-15T16:00:00,2020-09-15T12:30:00,2020-09-15T16:00:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
8e023ae6-5b71-0fbe-db5e-13d8e70885c3,1329,2020-09-15,3,2020-09-15T16:00:00,2020-09-15T19:30:00,2020-09-15T16:00:00,2020-09-15T19:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
6eb06802-f288-76e2-c8d1-25b6de5a4dc7,1330,2020-09-17,1,2020-09-17T09:00:00,2020-09-17T12:30:00,2020-09-17T09:00:00,2020-09-17T12:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
055bf55f-f495-101d-d7ce-2bc6d3ed22aa,1331,2020-09-17,2,2020-09-17T12:30:00,2020-09-17T16:00:00,2020-09-17T12:30:00,2020-09-17T16:00:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
0439f697-db07-2e0f-841e-d73bda819544,1332,2020-09-17,3,2020-09-17T16:00:00,2020-09-17T19:30:00,2020-09-17T16:00:00,2020-09-17T19:30:00,136b73c5-f912-b317-f8f1-ab61881a4e92,,completed,Puntual,Puntual,false,,
ed3364cc-6690-ebdf-623b-62947e547fd1,1333,2020-09-18,1,2020-09-18T09:00:00,2020-09-18T14:30:00,2020-09-18T09:00:00,2020-09-18T14:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
3689b245-d673-d23e-e48d-7c2811341c6d,1334,2020-09-18,2,2020-09-18T14:30:00,2020-09-18T19:30:00,2020-09-18T14:30:00,2020-09-18T19:30:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
583c3b89-153a-45f1-a8d4-4b78e103d666,1335,2020-09-19,1,2020-09-19T09:00:00,2020-09-19T00:00:00,2020-09-19T09:00:00,2020-09-19T00:00:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,82784c6e-b94b-2c4d-5e3a-c66965177511,completed,Puntual,Puntual,false,,
67e8b924-712f-eed9-3352-831accf38b43,1336,2020-09-19,2,2020-09-19T13:30:00,2020-09-19T18:00:00,2020-09-19T13:30:00,2020-09-19T18:00:00,4450d8d2-22cb-a3bb-8bf1-350800dedb16,,completed,Puntual,Puntual,false,,
4eb64c6b-31a5-7920-f0f0-4f2efa6e854e,1337,2020-09-21,1,2020-09-21T09:00:00,2020-09-21T12:30:00,2020-09-21T09:00:00,2020-09-21T12:30:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
97d342ac-a791-4a42-7972-acba2bd1b620,1338,2020-09-21,2,2020-09-21T12:30:00,2020-09-21T16:00:00,2020-09-21T12:30:00,2020-09-21T16:00:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
6afae89c-af1a-f762-171b-0b4e27c158e4,1339,2020-09-21,3,2020-09-21T16:00:00,2020-09-21T19:30:00,2020-09-21T16:00:00,2020-09-21T19:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
9b65603e-9858-a997-5cf0-4de7acc9ce5c,1340,2020-09-22,1,2020-09-22T09:00:00,2020-09-22T12:30:00,2020-09-22T09:00:00,2020-09-22T12:30:00,b6be7f73-258e-aa7c-349e-244980f88494,145a7cf1-943d-c1fc-c0cb-b55974ad651e,completed,Puntual,Puntual,false,,
9ee82d37-efa5-f64a-bbd2-13092d379c82,1341,2020-09-22,2,2020-09-22T12:30:00,2020-09-22T16:00:00,2020-09-22T12:30:00,2020-09-22T16:00:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
a2025603-3fe0-625c-1280-c5e3a8284d16,1342,2020-09-22,3,2020-09-22T16:00:00,2020-09-22T19:30:00,2020-09-22T16:00:00,2020-09-22T19:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
984cf2e5-ab67-636d-486d-eb1604825a90,1343,2020-09-23,1,2020-09-23T09:00:00,2020-09-23T12:30:00,2020-09-23T09:00:00,2020-09-23T12:30:00,dee9e329-c74b-67ee-6ae0-ed82176b81e7,,completed,Puntual,Puntual,false,,
0f814975-f9bf-a14c-2441-bb8cc764c580,1344,2020-09-23,2,2020-09-23T12:30:00,2020-09-23T16:00:00,2020-09-23T12:30:00,2020-09-23T16:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,0caa2be7-c1ad-f9b3-a9ee-7409a0b1b287,completed,Puntual,Puntual,false,,
19c0e39a-e8bc-cb54-1c7a-7ba557c59073,1345,2020-09-24,3,2020-09-24T16:00:00,2020-09-24T19:30:00,2020-09-24T16:00:00,2020-09-24T19:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
9a6d0f66-284c-5ce2-1880-a542d2905ec9,1346,2020-09-24,1,2020-09-24T09:00:00,2020-09-24T12:30:00,2020-09-24T09:00:00,2020-09-24T12:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
eada6ef8-4d4d-be95-e29a-7df228f6be9c,1347,2020-09-24,2,2020-09-24T12:30:00,2020-09-24T16:00:00,2020-09-24T12:30:00,2020-09-24T16:00:00,a6d64863-e6fc-f2d2-5937-642761bad169,,completed,Puntual,Puntual,false,,
2a1386f2-ee53-d3e9-c7ff-f770bb1911eb,1348,2020-09-24,3,2020-09-24T16:00:00,2020-09-24T19:30:00,2020-09-24T16:00:00,2020-09-24T19:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
54949db9-eee7-eaef-64fc-a036f4e18daa,1349,2020-09-25,1,2020-09-25T09:00:00,2020-09-25T14:00:00,2020-09-25T08:50:00,2020-09-25T14:00:00,8c3af378-3855-108e-14fa-d2f8c61027d7,dee9e329-c74b-67ee-6ae0-ed82176b81e7,completed,Puntual,Puntual,false,,
031eca56-8a11-b2f9-f72c-6f3107528929,1350,2020-09-25,2,2020-09-25T14:00:00,2020-09-25T19:30:00,2020-09-25T14:00:00,2020-09-25T19:30:00,131f7c2b-d57b-5d64-96f4-122592720b65,532fa2af-9459-5051-ce50-a43267931243,completed,Puntual,Puntual,false,,
7e52994e-ace3-161d-60f4-652a7ca8210a,1351,2020-09-26,1,2020-09-26T09:00:00,2020-09-26T14:00:00,2020-09-26T08:55:00,2020-09-26T14:00:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,,completed,Puntual,Puntual,false,,
c73b0a5d-48fd-697f-d498-75f3ce169830,1352,2020-09-26,2,2020-09-26T14:00:00,2020-09-26T18:00:00,2020-09-26T14:00:00,2020-09-26T18:00:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
6d979421-175b-ddb7-b3eb-fed8b7c9caea,1353,2020-09-28,1,2020-09-28T09:00:00,2020-09-28T12:30:00,2020-09-28T09:00:00,2020-09-28T12:30:00,131f7c2b-d57b-5d64-96f4-122592720b65,,completed,Puntual,Puntual,false,,
63535ee1-ad08-02a6-32b0-2abcc310d3fa,1354,2020-09-28,2,2020-09-28T12:30:00,2020-09-28T16:00:00,2020-09-28T12:30:00,2020-09-28T16:00:00,4450d8d2-22cb-a3bb-8bf1-350800dedb16,,completed,Puntual,Puntual,false,,
b81a6838-857b-9955-8a61-d830ded18950,1355,2020-09-28,3,2020-09-28T16:00:00,2020-09-28T19:30:00,2020-09-28T16:00:00,2020-09-28T19:30:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
b36f7613-193f-aaed-a50c-81b8608f1fb2,1356,2020-09-29,1,2020-09-29T09:00:00,2020-09-29T12:30:00,2020-09-29T09:00:00,2020-09-29T12:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
5cf8ee88-159a-ad82-7f3d-d0e4332e53eb,1357,2020-09-29,2,2020-09-29T12:30:00,2020-09-29T16:00:00,2020-09-29T12:30:00,2020-09-29T16:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
f58e0a61-967a-2691-71eb-9a6de201a255,1358,2020-09-29,3,2020-09-29T16:00:00,2020-09-29T19:30:00,2020-09-29T19:30:00,2020-09-29T19:30:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
7cdd43bf-958c-b36f-c4fb-5950deea7a32,1359,2020-09-30,1,2020-09-30T09:00:00,2020-09-30T12:30:00,2020-09-30T09:00:00,2020-09-30T12:30:00,136b73c5-f912-b317-f8f1-ab61881a4e92,,completed,Puntual,Puntual,false,,
3fac8d14-9fb8-aa35-b81a-2d3b1d597c78,1360,2020-09-30,2,2020-09-30T12:30:00,2020-09-30T16:00:00,2020-09-30T12:30:00,2020-09-30T16:00:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
6e0aa386-0725-bd79-d4c6-ca99d1947840,1361,2020-09-30,3,2020-09-30T16:00:00,2020-09-30T19:30:00,2020-09-30T16:00:00,2020-09-30T19:30:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
0c6f68e3-fac9-535c-b745-5a832720f751,1362,2020-10-01,1,2020-10-01T09:00:00,2020-10-01T12:30:00,2020-10-01T09:00:00,2020-10-01T12:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
90b3068b-4a94-3cdb-a047-5ae90cb4e29f,1363,2020-10-01,2,2020-10-01T12:30:00,2020-10-01T16:00:00,2020-10-01T12:30:00,2020-10-01T16:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,3760c451-064e-5f64-6665-23df37d89135,completed,Puntual,Puntual,false,,
9ccf4055-9a2b-9cd0-d149-aa1b4a795e00,1364,2020-10-01,3,2020-10-01T16:00:00,2020-10-01T19:30:00,2020-10-01T16:00:00,2020-10-01T19:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
451ce32e-7efb-7d38-8590-c42ef688d6fc,1365,2020-10-02,1,2020-10-02T09:00:00,2020-10-02T12:30:00,2020-10-02T09:00:00,2020-10-02T12:30:00,82784c6e-b94b-2c4d-5e3a-c66965177511,,completed,Puntual,Puntual,false,,
73741349-740b-0196-f121-81a9afe14430,1366,2020-10-02,2,2020-10-02T14:30:00,2020-10-02T19:30:00,2020-10-02T14:30:00,2020-10-02T19:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
a59dc594-280a-029b-a7bc-b097366245bd,1367,2020-10-03,1,2020-10-03T09:00:00,2020-10-03T13:30:00,2020-10-03T09:00:00,2020-10-03T13:30:00,4450d8d2-22cb-a3bb-8bf1-350800dedb16,,completed,Puntual,Puntual,false,,
a94abea9-9323-5a9d-a4df-889737921ef0,1368,2020-10-03,2,2020-10-03T13:30:00,2020-10-03T18:00:00,2020-10-03T13:30:00,2020-10-03T18:00:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
ea0f4b53-302f-d990-800e-a6232ec5e6e7,1369,2020-10-05,1,2020-10-05T09:00:00,2020-10-05T12:30:00,2020-10-05T09:00:00,2020-10-05T12:30:00,8c3af378-3855-108e-14fa-d2f8c61027d7,dee9e329-c74b-67ee-6ae0-ed82176b81e7,completed,Puntual,Puntual,false,,
80197dd4-2168-6fe6-0184-c84d67cb71b5,1370,2020-10-06,2,2020-10-06T12:30:00,2020-10-06T16:00:00,2020-10-06T12:30:00,2020-10-06T16:00:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
7a8e716b-e9c7-1917-7760-d52e88f3ac93,1371,2020-10-06,3,2020-10-06T16:00:00,2020-10-06T19:30:00,2020-10-06T16:00:00,2020-10-06T19:30:00,dee9e329-c74b-67ee-6ae0-ed82176b81e7,,completed,Puntual,Puntual,false,,
cd209f53-e16b-98cb-d848-f8c6f9334fc8,1372,2020-10-07,1,2020-10-07T09:00:00,2020-10-07T12:30:00,2020-10-07T09:05:00,2020-10-07T12:30:00,a6d64863-e6fc-f2d2-5937-642761bad169,,completed,Puntual,Puntual,false,,
c201cdc6-053b-ee81-77f6-851289ab4bbb,1373,2020-10-07,2,2020-10-07T12:30:00,2020-10-07T16:00:00,2020-10-07T12:30:00,2020-10-07T16:00:00,8c3af378-3855-108e-14fa-d2f8c61027d7,,completed,Puntual,Puntual,false,,
e1b52d76-da76-d956-dd26-11bda0468eee,1374,2020-10-07,3,2020-10-07T16:00:00,2020-10-07T19:30:00,2020-10-07T16:00:00,2020-10-07T19:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
bc8b52a9-ac0a-6d2c-c3dc-dce95619d70f,1375,2020-10-08,1,2020-10-08T09:00:00,2020-10-08T12:30:00,2020-10-08T09:00:00,2020-10-08T12:30:00,2b2f0fe4-e4bb-f791-470c-99eb7167c21a,145a7cf1-943d-c1fc-c0cb-b55974ad651e,completed,Puntual,Puntual,false,,
db5469a2-d3e9-6116-0434-b44b4e0f9eb8,1376,2020-10-08,2,2020-10-08T12:30:00,2020-10-08T16:00:00,2020-10-08T12:30:00,2020-10-08T16:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
e77a97f7-7f34-c71a-ab72-015c374e72eb,1377,2020-10-08,3,2020-10-08T16:00:00,2020-10-08T19:30:00,2020-10-08T16:00:00,2020-10-08T19:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
f705d6c3-cdbf-2f93-5f6f-270fc519487e,1378,2020-10-09,1,2020-10-09T09:00:00,2020-10-09T14:30:00,2020-10-09T09:00:00,2020-10-09T14:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,3760c451-064e-5f64-6665-23df37d89135,completed,,Puntual,false,,
6f86df3b-d443-b43c-ec55-7458b49f5f22,1379,2020-10-09,2,2020-10-09T14:30:00,2020-10-09T19:30:00,2020-10-09T14:30:00,2020-10-09T19:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
67e234bb-72d2-7767-a09f-c1d90174a0bb,1380,2020-10-10,1,2020-10-10T09:00:00,2020-10-10T14:30:00,2020-10-10T09:00:00,2020-10-10T14:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
e4c1770c-a6f8-ba85-7b10-0d931cd09bdb,1381,2020-10-12,1,2020-10-12T09:00:00,2020-10-12T12:30:00,2020-10-12T09:00:00,2020-10-12T12:30:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
5866ea21-a060-860d-fb39-2b3a6e22d198,1382,2020-10-12,2,2020-10-12T12:30:00,2020-10-12T16:00:00,2020-10-12T12:30:00,2020-10-12T16:00:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
a6335b9a-fed5-f493-a865-7f69761a72f8,1383,2020-10-12,1,2020-10-12T16:00:00,2020-10-12T19:30:00,2020-10-12T16:00:00,2020-10-12T19:30:00,131f7c2b-d57b-5d64-96f4-122592720b65,82784c6e-b94b-2c4d-5e3a-c66965177511,completed,Puntual,Puntual,false,,
f97ff6c5-d471-9ec2-2c9b-2a3fa4839965,1384,2020-10-13,1,2020-10-13T09:00:00,2020-10-13T12:30:00,2020-10-13T09:00:00,2020-10-13T12:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
c729678e-ea1e-c83c-1152-aa9961004abb,1385,2020-10-13,2,2020-10-13T12:30:00,2020-10-13T16:00:00,2020-10-13T12:30:00,2020-10-13T16:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
192841f9-e589-ac48-01d6-b5ecf40e3547,1386,2020-10-13,3,2020-10-13T16:00:00,2020-10-13T19:30:00,2020-10-13T16:00:00,2020-10-13T19:30:00,532fa2af-9459-5051-ce50-a43267931243,,completed,Puntual,Puntual,false,,
64464dec-6ca6-01bd-e407-03d33caa656c,1387,2020-10-14,1,2020-10-14T09:00:00,2020-10-14T14:30:00,2020-10-14T09:00:00,2020-10-14T14:30:00,136b73c5-f912-b317-f8f1-ab61881a4e92,8a984ad2-96b3-feee-7d3c-60622c01ea98,completed,Puntual,Puntual,false,,
e59770e3-3685-0355-9362-cd53f6f31fbe,1388,2020-10-14,2,2020-10-14T12:30:00,2020-10-14T16:00:00,2020-10-14T12:30:00,2020-10-14T16:00:00,9e002cba-e629-a2bc-d712-6b06b4548d6f,,completed,Puntual,Puntual,false,,
89e3cb94-13b0-c722-3332-bfe355bc6c58,1389,2020-10-14,3,2020-10-14T16:00:00,2020-10-14T19:30:00,2020-10-14T16:00:00,2020-10-14T19:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,dee9e329-c74b-67ee-6ae0-ed82176b81e7,completed,Puntual,Puntual,false,,
1fbd23f9-2540-e222-dc60-52ff7db3e8b9,1390,2020-10-15,1,2020-10-15T09:00:00,2020-10-15T12:30:00,2020-10-15T09:00:00,2020-10-15T12:30:00,8c3af378-3855-108e-14fa-d2f8c61027d7,82784c6e-b94b-2c4d-5e3a-c66965177511,completed,Puntual,Puntual,false,,
01fe23d9-8aeb-7cfb-96ca-c97733c4c656,1391,2020-10-15,2,2020-10-15T12:30:00,2020-10-15T16:00:00,2020-10-15T12:30:00,2020-10-15T16:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
b106fa14-4870-2b36-aeb8-76e8f723cba9,1392,2020-10-15,3,2020-10-15T16:00:00,2020-10-15T19:30:00,2020-10-15T16:00:00,2020-10-15T19:30:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,,completed,Puntual,Puntual,false,,
daebb6fb-0d0b-883c-a6c3-874902aa7f47,1393,2020-10-16,1,2020-10-16T09:00:00,2020-10-16T14:30:00,2020-10-16T09:00:00,2020-10-16T14:30:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
04d01564-a434-d381-971f-f38f6d7592ab,1394,2020-10-16,2,2020-10-16T14:30:00,2020-10-16T19:30:00,2020-10-16T14:30:00,2020-10-16T19:30:00,82784c6e-b94b-2c4d-5e3a-c66965177511,8c3af378-3855-108e-14fa-d2f8c61027d7,completed,Puntual,Puntual,false,,
380c4cb2-a709-b399-a368-95eb48a1d829,1395,2020-10-17,1,2020-10-17T09:00:00,2020-10-17T14:00:00,2020-10-17T09:00:00,2020-10-17T14:00:00,8c3af378-3855-108e-14fa-d2f8c61027d7,2b2f0fe4-e4bb-f791-470c-99eb7167c21a,completed,Puntual,Puntual,false,,
5217165f-66e8-9305-7623-70098e1c2725,1396,2020-10-17,2,2020-10-17T13:30:00,2020-10-17T18:00:00,2020-10-17T13:30:00,2020-10-17T18:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
acaa9fc7-9057-e9f8-db25-5af951f2140b,1397,2020-10-19,1,2020-10-19T09:00:00,2020-10-19T00:00:00,2020-10-19T09:33:00,2020-10-19T00:00:00,a6d64863-e6fc-f2d2-5937-642761bad169,8c3af378-3855-108e-14fa-d2f8c61027d7,missed,Retardo,,false,,
9219ccd1-8c02-3f0b-607b-03abe45cc8ad,1398,2020-10-19,2,2020-10-19T12:30:00,2020-10-19T16:00:00,2020-10-19T12:30:00,2020-10-19T16:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
d8c2934b-599a-e7a1-90cd-6b343104e5eb,1399,2020-10-19,3,2020-10-19T16:00:00,2020-10-19T19:30:00,2020-10-19T16:00:00,2020-10-19T19:30:00,136b73c5-f912-b317-f8f1-ab61881a4e92,,completed,Puntual,Puntual,false,,
4f864814-2823-78c2-a922-791164639ee4,1400,2020-10-20,1,2020-10-20T09:00:00,2020-10-20T12:30:00,2020-10-20T09:00:00,2020-10-20T12:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,,
